customerid,acquisitiondate,age,gender,churn,retentionperiod,companytype,acquisitioncost,totalspend,marketingchannel,customerinteractions,paymentmethod,billingissues,frequencyofbillingissues,city
a6bf164d-5b3b-427b-aada-c5d3a349dc79,2023-07-03,65,Male,1,246,Retail,₹655,"₹75,671",Facebook Ads,16,UPI,Yes,2,Delhi
bb4fc33d-452f-4863-835b-e8c7d0d42250,2022-11-15,53,Female,0,90,Education,"₹2,458","₹6,722",Email Campaign,14,Bank Transfer,No,8,Delhi
231207ba-4ee1-4263-aa98-b296099aaef1,2024-05-24,31,Male,0,645,E-Commerce,"₹11,193","₹28,413",Direct Traffic,10,Bank Transfer,No,0,Delhi
c147f006-911e-40cd-9ed8-d0d44f35f714,2023-03-11,48,Male,0,71,Tech,"₹39,612","₹93,772",Facebook Ads,7,UPI,No,0,Delhi
6f4b4f5d-bf26-443d-a656-84ea60d9a3f4,2023-01-08,21,Male,1,54,Finance,"₹39,047","₹82,050",Referral Program,45,UPI,No,0,Delhi
e2068dfa-a12f-4a62-a32a-7f5b1bfd8407,2023-11-23,63,Female,0,68,Healthcare,"₹29,295","₹86,867",Word of Mouth,37,Bank Transfer,No,0,Delhi
61056fc6-95ee-4765-abdb-53fedb234bce,2023-02-22,48,Male,0,160,Retail,"₹21,947","₹84,596",Partner Website,29,Credit Card,Yes,9,Delhi
39c46127-a58e-4e41-bc37-950c0f3cac64,2023-12-25,41,Female,1,527,Tech,"₹37,098","₹67,732",Partner Website,3,Bank Transfer,Yes,0,Delhi
46d41672-b5d5-42f3-9a71-c1ef951498a5,2023-01-30,23,Male,0,258,E-Commerce,"₹42,314","₹13,297",Referral Program,15,UPI,No,6,Delhi
e2fc0d0a-1cd5-4a2a-af4c-7ba673ee3bf6,2022-11-08,51,Male,0,137,Education,"₹25,715","₹69,323",Referral Program,36,Bank Transfer,No,4,Delhi
2b443cd3-e9ab-4038-b821-4f9e4e0e8ce5,2023-04-16,18,Male,1,201,Tech,"₹10,294","₹24,816",Direct Traffic,47,Credit Card,No,0,Delhi
fa2070c1-8d90-4c11-bc98-b58a265367e4,2023-10-31,39,Female,0,464,Manufacturing,"₹33,709","₹41,695",Instagram Ads,46,Bank Transfer,Yes,7,Delhi
33af6607-c172-49e7-8a4a-e1bf0a919dfe,2023-09-30,23,Female,0,507,Consulting,"₹22,924","₹20,702",Word of Mouth,19,UPI,Yes,0,Delhi
eeea6a13-d126-49af-8e82-c54420f22a64,2024-04-19,38,Male,0,131,Education,"₹47,746","₹26,242",Referral Program,13,Bank Transfer,No,6,Delhi
7fbe4817-b468-47a3-93fe-f2b9dd51796c,2023-09-28,63,Female,1,553,E-Commerce,"₹37,896","₹56,841",Email Campaign,42,UPI,Yes,0,Delhi
6730ebd5-df75-432b-8ba6-a3e8dff8e425,2023-12-07,18,Male,1,304,Finance,"₹6,870","₹68,712",Direct Traffic,21,UPI,No,0,Delhi
6d11d2cc-c013-4bbf-bb8f-3ae26b511725,2024-07-27,47,Male,1,642,Healthcare,"₹10,028","₹86,663",Partner Website,37,Bank Transfer,No,0,Delhi
bce836d9-584d-4b1a-b69f-78177b84ca79,2024-02-10,39,Male,0,73,E-Commerce,"₹28,776","₹93,764",Google Ads,27,UPI,No,0,Delhi
381bceec-8436-4860-b0aa-deba4b8f1708,2023-03-06,26,Male,0,46,Consulting,"₹44,833","₹54,574",Direct Traffic,29,UPI,Yes,0,Delhi
a5566f5c-8f2c-49ea-9f08-25c5ea9070e2,2024-01-29,54,Female,1,359,Finance,"₹8,679","₹86,744",Partner Website,20,Credit Card,No,0,Delhi
5df39741-d5da-4b4c-b71e-87b2090c9e1e,2023-04-05,22,Male,0,598,Retail,"₹49,281","₹29,482",Facebook Ads,25,Credit Card,No,2,Delhi
82d61155-346f-4aa5-98c0-b6afb647b572,2024-04-19,22,Female,0,526,Tech,"₹17,343","₹10,171",Direct Traffic,6,Credit Card,No,2,Delhi
f5736f2a-be2c-4a0f-8802-c1987d2bb50a,2024-08-22,48,Female,1,41,Manufacturing,"₹24,452","₹99,932",Partner Website,36,Credit Card,Yes,6,Delhi
4a4ec0eb-d193-4ecd-8bf3-935be26edd03,2023-01-05,32,Female,1,347,Education,"₹33,660","₹4,696",Instagram Ads,2,UPI,Yes,0,Delhi
22dd12b8-621d-4372-b2ed-1dc4304c1056,2024-03-17,19,Male,0,621,Education,"₹45,398","₹21,058",Direct Traffic,22,Bank Transfer,Yes,1,Delhi
5c670d15-5ef0-4749-8b28-c9283b4ce550,2022-11-06,60,Female,0,245,Tech,"₹30,016","₹21,313",Direct Traffic,32,UPI,No,0,Delhi
f89d7116-d497-4b79-b58d-82bd7fd1fec7,2024-06-23,48,Male,0,368,Manufacturing,"₹10,949","₹20,149",Word of Mouth,16,UPI,Yes,2,Delhi
d208d35e-de3a-427b-830e-3b35e996f24a,2023-05-02,50,Female,1,690,Tech,"₹21,625","₹54,521",Referral Program,18,UPI,No,2,Delhi
eba8c9be-62e3-4b60-95b0-41744670c822,2024-08-26,44,Female,1,110,Retail,"₹7,918","₹46,740",Word of Mouth,5,Bank Transfer,Yes,0,Delhi
124d20f4-119e-4df0-8c56-4b09c7857836,2023-01-14,58,Female,1,514,Consulting,"₹23,246","₹5,956",Direct Traffic,36,Credit Card,No,1,Delhi
656abe40-be0a-46d1-93bc-0a135c882a2d,2023-07-31,48,Male,1,403,Finance,"₹2,954","₹76,731",Referral Program,30,UPI,Yes,6,Delhi
d180891c-7162-4c01-918c-b109cf70e9ce,2023-02-16,54,Male,0,229,E-Commerce,"₹18,261","₹83,612",Partner Website,45,UPI,No,7,Delhi
c658b850-431a-4b0f-8ab3-eb2a482df720,2023-01-28,31,Female,1,566,Education,"₹15,723","₹67,641",Google Ads,19,Credit Card,Yes,0,Delhi
4db1621d-800f-4aad-8f95-62e193cec33e,2024-03-16,43,Female,1,495,Retail,"₹7,201","₹64,811",Google Ads,23,UPI,Yes,7,Delhi
2f6cf688-3fd5-4d3b-b2b3-fe5014207708,2023-08-22,45,Male,1,118,Finance,"₹3,097","₹53,160",Direct Traffic,34,Bank Transfer,Yes,0,Delhi
6ad95f63-199c-49b0-86c7-67bc52d79c04,2023-10-28,35,Female,1,297,Retail,₹641,"₹52,313",Instagram Ads,13,UPI,No,9,Delhi
96167520-d9f2-4209-bd03-c61e85bfbc2c,2023-10-18,48,Female,1,684,Manufacturing,"₹3,159","₹64,232",Facebook Ads,43,UPI,Yes,3,Delhi
4699bc9e-7c22-4524-84f7-2918120c4bd9,2024-07-23,30,Female,0,600,Education,"₹21,480","₹16,417",Partner Website,29,Credit Card,Yes,6,Delhi
c1f69497-8bf6-48fa-84d4-4e09fe1657eb,2022-10-27,41,Male,0,518,E-Commerce,"₹9,531","₹25,729",Referral Program,36,UPI,Yes,4,Delhi
f6666f81-f826-4d7c-8ff2-c0c330ef7ac4,2024-01-27,59,Female,1,567,Tech,"₹15,537","₹31,099",Direct Traffic,22,UPI,Yes,0,Delhi
de24e765-1903-46b6-8db7-7ae43fe5eb7a,2024-07-06,19,Male,0,76,Tech,"₹47,238","₹99,134",Partner Website,47,Bank Transfer,No,1,Delhi
39cd70b7-bc33-4d28-9688-75957316a4fa,2023-09-20,48,Female,1,317,Finance,"₹38,929","₹30,961",Direct Traffic,36,Credit Card,Yes,0,Delhi
6b8dd435-93c8-4f3a-b5a7-4e631608139b,2024-10-08,25,Male,1,45,E-Commerce,"₹6,642","₹13,602",Instagram Ads,9,Credit Card,No,0,Delhi
0efaa8d8-5f7b-48b0-a3e9-b1b2eeef8c18,2023-12-23,51,Female,0,430,Consulting,"₹12,609","₹10,256",Email Campaign,39,Bank Transfer,No,4,Delhi
64456f87-3209-4719-971a-4e8b542c0076,2024-01-29,26,Female,0,115,Healthcare,"₹22,510","₹87,120",Email Campaign,19,UPI,No,2,Delhi
fbc191a6-8cc6-47df-aebe-0d468b9bfde1,2023-12-27,64,Male,1,279,Manufacturing,"₹9,287","₹35,681",Instagram Ads,38,Credit Card,No,0,Delhi
57582062-75d1-41fd-869e-44d3fbbc7d86,2024-09-12,24,Male,1,420,Finance,"₹43,364","₹92,328",Referral Program,6,Credit Card,Yes,0,Delhi
42c74710-0299-46e5-ab7b-ab9ce0f1a32a,2023-08-24,21,Male,1,364,Healthcare,"₹8,972","₹88,440",Word of Mouth,47,UPI,No,7,Delhi
958bd1ca-dc38-43a1-b42d-232ca0bb2bd8,2022-11-21,36,Male,0,658,Retail,"₹23,883","₹65,789",Instagram Ads,15,UPI,No,6,Delhi
95c7181d-cc12-4cc6-8d8a-3c50249cbaae,2024-09-23,37,Male,1,548,Manufacturing,"₹4,749","₹44,361",Direct Traffic,20,Credit Card,No,6,Delhi
48d243d1-d91d-40eb-919b-ba29ae008174,2024-07-04,52,Male,1,166,Retail,"₹48,217","₹65,503",Referral Program,9,UPI,No,9,Delhi
3ca31b75-e61b-4c10-adf2-cc04fcb0b01e,2023-01-19,34,Female,1,717,Consulting,"₹35,018","₹35,540",Google Ads,32,Credit Card,Yes,2,Delhi
1e6c6cb9-d49d-42e3-88cf-9b851c44d897,2024-07-30,59,Male,0,527,E-Commerce,"₹18,851","₹27,536",Instagram Ads,4,UPI,Yes,0,Delhi
66ff6139-c935-45cc-8d4d-6b69247539f6,2024-06-15,25,Female,1,506,Education,"₹4,588","₹85,700",Referral Program,18,UPI,No,5,Delhi
22196bbe-5cf8-4389-ac0c-ce94ccb9083a,2023-09-11,65,Female,1,623,Manufacturing,"₹15,782","₹64,043",Instagram Ads,5,Bank Transfer,No,1,Delhi
f29c5873-1ce5-49ab-9d8a-bebe0dad914a,2022-11-11,19,Male,0,252,Healthcare,"₹19,830","₹79,532",Instagram Ads,20,UPI,No,0,Delhi
0e98cdbf-ed04-4f15-b38e-c076e406cfbd,2024-06-26,62,Female,1,401,Consulting,"₹42,909","₹57,575",Word of Mouth,23,Bank Transfer,Yes,8,Delhi
779c2108-54b4-48f0-a563-497566f726c9,2023-01-19,61,Male,1,431,Education,"₹22,278","₹3,871",Word of Mouth,11,UPI,Yes,6,Delhi
f08c8ad4-fe9d-43f4-a859-a35a4b220721,2023-08-25,43,Female,0,472,Tech,"₹24,764","₹47,002",Direct Traffic,37,Credit Card,Yes,0,Delhi
d9fe5c3e-bb91-4389-8962-f85d1707518b,2023-02-11,22,Female,1,519,Healthcare,"₹5,575","₹50,812",Referral Program,22,Credit Card,Yes,8,Delhi
3cbacd2d-c7b3-4168-8b51-231fad55d5da,2024-04-16,51,Male,0,644,Finance,"₹10,912","₹23,626",Referral Program,4,UPI,Yes,0,Delhi
3b1d4d12-574c-4e16-a66f-728b7eebbba5,2023-03-03,61,Male,0,302,Tech,"₹48,954","₹60,979",Facebook Ads,29,UPI,No,3,Delhi
1d778d84-1bee-445e-af4b-eb698d2617c2,2024-09-20,36,Female,1,555,Consulting,"₹28,865","₹77,057",Instagram Ads,44,Credit Card,Yes,2,Delhi
c5b8a6d5-1f75-49ab-886f-19a6addc15e5,2023-03-20,36,Female,1,188,Tech,"₹7,730","₹67,668",Email Campaign,34,UPI,Yes,5,Delhi
a065b255-14c4-4083-9517-8bdc48e85ee0,2023-11-29,47,Female,1,181,Finance,"₹48,700","₹81,070",Instagram Ads,13,Bank Transfer,No,0,Delhi
14df8bb4-d267-400d-85f2-7eccb55d547b,2024-09-27,60,Male,1,649,Manufacturing,"₹11,502","₹90,390",Instagram Ads,42,Bank Transfer,Yes,0,Delhi
3e81ce7a-76db-4c00-9610-f6c0cf1dcd03,2023-08-19,59,Female,0,217,Tech,"₹14,447","₹43,998",Referral Program,9,Bank Transfer,Yes,0,Delhi
b7f5c92d-674f-42c7-8d53-5b46123a0770,2023-05-18,22,Male,1,127,E-Commerce,"₹14,186","₹64,814",Instagram Ads,42,Bank Transfer,Yes,0,Delhi
8641fa50-483c-4393-acae-c2476c6e3cf9,2024-09-11,46,Male,0,160,Healthcare,"₹29,804","₹46,607",Partner Website,31,Bank Transfer,No,2,Delhi
738ec4f3-4c0a-4ac5-9bb3-95e512d8f4bc,2023-07-17,18,Male,1,200,Education,"₹13,574","₹8,812",Instagram Ads,7,UPI,Yes,0,Delhi
99c2d32f-f3f1-4cd8-9a81-0318c1086398,2024-04-06,59,Female,1,212,Tech,"₹4,993","₹62,844",Partner Website,4,UPI,No,0,Delhi
56726a29-dc7a-4c4c-9970-28b4bfbb02fe,2023-11-29,32,Male,1,393,Healthcare,"₹34,728","₹71,093",Word of Mouth,19,Bank Transfer,No,0,Delhi
6273bf78-9727-4948-9193-6bc610854a93,2023-04-15,28,Female,0,68,Retail,"₹14,640","₹3,179",Email Campaign,42,UPI,Yes,1,Delhi
cae7be43-9bed-4233-8ea6-7eaa06573100,2023-02-11,21,Female,1,556,Healthcare,"₹32,155","₹44,798",Direct Traffic,30,UPI,Yes,7,Delhi
841343aa-0af6-4790-80ba-f99cafb2eb3d,2024-01-09,54,Male,1,526,Education,"₹43,972","₹75,601",Referral Program,31,Bank Transfer,Yes,0,Delhi
e69aad06-3fec-493a-8b4b-3b4e08348b79,2022-10-24,60,Male,1,545,Healthcare,"₹49,937","₹9,275",Instagram Ads,35,UPI,Yes,0,Delhi
413e2b20-0e5f-491a-95df-bb80f944fb8e,2023-10-15,18,Female,1,378,Finance,"₹49,916","₹51,574",Partner Website,21,UPI,No,1,Delhi
68e47538-90d4-4d74-b41b-31205c4e42b9,2023-06-06,44,Male,0,426,Consulting,"₹7,316","₹48,857",Partner Website,31,UPI,Yes,0,Delhi
34fdaba0-e21c-420e-9cf9-d8ecb0a67b01,2024-03-20,28,Female,1,190,Education,"₹12,139","₹21,700",Word of Mouth,19,Bank Transfer,No,0,Delhi
7856d48a-48fc-4b70-b92a-caa5911bd5a3,2024-06-04,26,Female,0,45,Consulting,"₹47,692","₹40,464",Partner Website,31,UPI,No,0,Delhi
fed4d42b-a80b-4ca4-ae98-4e97142fa996,2023-05-17,36,Female,0,522,Manufacturing,"₹47,233","₹43,351",Direct Traffic,32,Credit Card,No,0,Delhi
98c8b521-1fc3-4d42-9b4c-1679c9f25299,2023-10-04,55,Female,0,455,Consulting,"₹29,992","₹94,330",Google Ads,2,Credit Card,No,8,Delhi
4d6a3802-8b32-458c-9bdb-9dae244b7224,2023-08-10,22,Female,0,137,Retail,"₹11,740","₹95,319",Facebook Ads,10,Bank Transfer,No,7,Delhi
907575cd-1f15-4471-a141-aa4a7a627c44,2024-07-09,45,Female,0,479,Finance,"₹33,198","₹83,534",Direct Traffic,2,Credit Card,Yes,9,Delhi
8c20f03d-f371-4930-9e7c-8dfdae4ef229,2024-06-16,38,Female,0,340,Manufacturing,"₹27,457","₹14,869",Email Campaign,2,Bank Transfer,No,0,Delhi
d11b9536-5cfd-4124-b286-03e263b1dad6,2024-01-05,32,Male,1,199,Healthcare,"₹33,308","₹61,315",Direct Traffic,24,Credit Card,No,0,Delhi
395fde74-d5ad-48b9-8919-b8c1473aaacd,2023-10-09,54,Male,0,575,Education,"₹6,327","₹94,688",Word of Mouth,17,Credit Card,Yes,7,Delhi
32808879-7b13-4cfa-870e-d93a7dddcb82,2022-12-04,33,Female,0,443,Retail,"₹33,262","₹21,954",Word of Mouth,32,Credit Card,Yes,1,Delhi
a28f76f4-d7f2-4594-b94f-658e0a108165,2023-09-08,30,Male,0,280,Finance,"₹8,759","₹32,555",Direct Traffic,16,Bank Transfer,No,7,Delhi
0d45f53f-b708-42fb-b115-74a417ee56d1,2023-06-28,65,Male,1,170,Manufacturing,"₹15,349","₹64,353",Instagram Ads,16,Bank Transfer,No,0,Delhi
3ebb7f8f-08ae-4758-9a7b-a493ed138409,2024-04-08,34,Female,1,303,Manufacturing,"₹16,732","₹83,190",Google Ads,46,UPI,Yes,9,Delhi
d3139c69-0841-42c6-8f58-ab41db1f4a31,2023-10-28,26,Female,0,445,Retail,"₹41,072","₹46,026",Instagram Ads,39,Bank Transfer,No,0,Delhi
810f7eb6-1b1d-4827-b18e-fe71fd70dc6b,2023-03-14,23,Male,1,637,E-Commerce,"₹24,673","₹47,976",Instagram Ads,31,Credit Card,Yes,0,Delhi
12ac3e19-19af-4666-b84a-c9f2940826a7,2024-02-17,64,Male,0,68,Healthcare,"₹5,874","₹81,578",Direct Traffic,43,Credit Card,Yes,4,Delhi
22f33bdf-07cd-490e-9036-51ff89770f29,2023-01-25,62,Male,0,58,Retail,"₹21,674","₹92,502",Referral Program,24,Bank Transfer,No,9,Delhi
9b4dccf5-40f4-4f1b-806e-1fcd247a04dc,2023-12-13,59,Female,1,506,Manufacturing,"₹24,067","₹46,095",Referral Program,1,Bank Transfer,Yes,0,Delhi
ac86c4c4-5f56-436d-bdfc-06bd46ce1a7d,2023-12-17,43,Female,0,347,Tech,"₹35,792","₹15,270",Referral Program,11,Bank Transfer,No,3,Delhi
87d40318-d86f-42f8-8e8f-0f6771895d5e,2024-03-06,49,Female,1,274,Finance,"₹9,777","₹31,908",Google Ads,21,UPI,No,5,Delhi
25e879b6-5f28-4403-9dc8-9bfbc92a06f4,2024-05-03,19,Male,1,726,Retail,"₹32,100","₹16,523",Instagram Ads,4,Credit Card,No,0,Delhi
842859a8-d792-4815-bfb0-aeaee0d01fe3,2023-08-17,42,Male,0,301,E-Commerce,"₹10,385","₹63,433",Facebook Ads,7,UPI,Yes,0,Delhi
8e6e9762-bcd0-49da-a0f5-23bd7178b2d4,2023-12-17,61,Female,0,469,Manufacturing,"₹1,278","₹48,068",Email Campaign,26,UPI,No,0,Delhi
a74bf4b0-3b2d-4336-b614-d207c1fb9301,2023-07-01,26,Female,1,268,Healthcare,"₹29,665","₹20,991",Referral Program,47,Credit Card,Yes,0,Delhi
ced24e9e-2aaa-4cfa-8026-7726d8874e58,2024-03-21,25,Male,0,406,Consulting,"₹1,992","₹11,775",Referral Program,12,Credit Card,No,0,Delhi
b917fca0-ef9f-4fb6-8923-daf68606c210,2023-10-13,61,Female,0,295,Manufacturing,"₹30,962","₹78,801",Word of Mouth,31,Bank Transfer,No,2,Delhi
e5e51624-d22d-449e-b000-b16794bd5681,2024-04-08,44,Male,0,388,Healthcare,"₹14,115","₹85,995",Instagram Ads,17,Bank Transfer,Yes,0,Delhi
c24b150a-5e15-4562-b0a7-0067b85cdfe0,2024-05-02,37,Female,1,369,Retail,"₹45,400","₹62,250",Instagram Ads,33,UPI,No,0,Delhi
375ee27d-22fd-4e08-b979-335dece22cb3,2023-11-19,53,Male,1,418,Healthcare,"₹43,446","₹17,673",Google Ads,11,Bank Transfer,No,0,Delhi
4b2fd00e-4a36-4ee3-ab06-73f11dead1e8,2024-07-27,21,Female,0,606,Education,"₹8,351","₹28,056",Google Ads,28,Bank Transfer,Yes,7,Delhi
5365d1dd-beda-4e00-97d0-52aaa2d552d2,2024-01-21,62,Male,1,718,Education,"₹16,788","₹7,614",Referral Program,32,Credit Card,Yes,0,Delhi
5cdb5661-8726-45c2-9682-4e844646f44b,2023-03-26,49,Male,1,32,Education,"₹7,656","₹8,415",Instagram Ads,1,Credit Card,Yes,0,Delhi
51265107-1f9f-4b82-81fc-9dba28ade6f1,2024-09-20,38,Female,1,458,E-Commerce,"₹2,544","₹89,691",Facebook Ads,47,Bank Transfer,No,0,Delhi
cb706dc2-5d97-49b2-82ad-60f70b3c0ca4,2024-02-02,42,Female,1,171,E-Commerce,"₹7,868","₹44,884",Email Campaign,28,Credit Card,Yes,5,Delhi
7babd7c9-d21a-40fc-b7cc-bfb968ad6060,2023-02-08,34,Male,1,405,Tech,"₹20,400","₹17,964",Direct Traffic,42,Bank Transfer,Yes,0,Delhi
2ec5c128-646b-4949-a91c-92575e2737e5,2024-07-04,40,Male,0,699,E-Commerce,"₹31,100","₹38,726",Instagram Ads,7,Credit Card,No,0,Delhi
dd7e33cf-78d5-4263-a4b6-262ec80cf9fc,2024-08-30,31,Female,0,353,Consulting,"₹46,903","₹38,044",Word of Mouth,2,Credit Card,Yes,0,Delhi
06fb9d53-11d4-4469-9769-4c43564e3a4d,2024-03-08,60,Male,0,175,Retail,"₹26,134","₹58,149",Direct Traffic,42,Credit Card,No,7,Delhi
237561c8-726d-4035-bada-851abf32e88d,2024-05-02,50,Male,1,322,Manufacturing,"₹9,668","₹38,544",Instagram Ads,24,Credit Card,No,6,Delhi
1e77cd02-2f61-42f7-950a-30357e6fecd0,2023-09-09,52,Female,1,694,Manufacturing,"₹21,461","₹50,976",Partner Website,4,Bank Transfer,Yes,8,Delhi
f4f78d7f-5265-4db6-9f66-11259d1c9a04,2023-03-21,62,Female,0,461,Tech,"₹44,596","₹33,252",Google Ads,44,UPI,No,5,Delhi
5560b40b-3890-429a-86ca-4735546dab9b,2024-06-26,56,Male,1,614,E-Commerce,"₹46,587","₹4,832",Word of Mouth,19,Credit Card,Yes,0,Delhi
5bf3499c-8b80-4b05-8403-3f32062c20ba,2022-11-18,18,Male,0,428,Consulting,"₹24,352","₹91,811",Email Campaign,26,Bank Transfer,Yes,0,Delhi
4975881d-9cd9-4631-9d0a-c6f789f0b103,2024-03-08,61,Male,0,373,Healthcare,"₹33,610","₹81,437",Referral Program,11,Bank Transfer,Yes,8,Delhi
b85063d0-5cbe-4491-bae4-b8f6ddae0c2c,2024-01-31,60,Female,0,169,Tech,"₹32,674","₹35,148",Word of Mouth,40,Credit Card,Yes,6,Delhi
d7d577db-0416-4dda-b433-787aa394d1fb,2023-04-16,25,Male,1,216,Consulting,"₹34,715","₹62,240",Instagram Ads,43,UPI,No,0,Delhi
8ee9227f-335d-479e-8dd6-1ed90b1e9050,2024-05-20,47,Male,1,90,Healthcare,"₹27,455","₹89,454",Referral Program,11,Credit Card,No,0,Delhi
c781e1ce-ce1f-42d2-848c-7cac26d61bf5,2024-08-29,34,Female,0,409,Consulting,"₹7,081","₹86,076",Instagram Ads,45,Bank Transfer,Yes,7,Delhi
31a5c7be-6640-4d3d-a668-e2f74397ee2f,2024-03-06,37,Male,0,469,Healthcare,"₹45,119","₹78,116",Referral Program,3,UPI,Yes,3,Delhi
b4bb3711-4025-4f97-a3af-4acc95838fee,2024-01-24,31,Female,0,348,Finance,"₹6,817","₹54,459",Email Campaign,12,Bank Transfer,No,6,Delhi
bf8e56eb-3250-4db1-8c08-5e5b3c61443c,2023-08-15,37,Female,0,331,Consulting,"₹43,356","₹39,402",Google Ads,3,Credit Card,Yes,7,Delhi
797df9a5-7e86-4568-a341-e2fad7aac864,2024-07-19,21,Female,1,373,Manufacturing,"₹46,214","₹58,727",Email Campaign,42,UPI,No,0,Delhi
0526bd2b-03c8-472a-a14b-2eddd376a7ae,2024-06-02,44,Female,1,40,Education,"₹27,149","₹39,578",Partner Website,27,Bank Transfer,Yes,3,Delhi
8f111e72-6af6-41c5-98e5-cfc306aaf76e,2024-05-14,34,Male,0,91,E-Commerce,"₹23,632","₹91,453",Facebook Ads,49,Bank Transfer,No,4,Delhi
7ab30ef1-14c7-42c1-8eff-d77f0325f1ef,2023-06-22,51,Male,0,255,Healthcare,"₹17,289","₹23,318",Google Ads,2,Bank Transfer,No,0,Delhi
4c4c0385-10c4-41bf-9f48-440b7d5ef3bf,2024-09-20,30,Female,1,182,Finance,"₹15,067","₹76,715",Email Campaign,49,Credit Card,No,0,Delhi
d9c1e20b-0a49-4ff7-b439-0b8eddb9234f,2024-04-02,44,Female,1,593,Consulting,"₹15,368","₹78,787",Partner Website,16,UPI,Yes,0,Delhi
c0649235-7d56-4b31-853f-a1426e7276a0,2023-02-10,33,Male,0,600,Manufacturing,"₹24,870","₹86,029",Facebook Ads,2,Credit Card,Yes,0,Delhi
55459fc3-47b6-4fa6-9a9b-030bba2814f3,2024-02-18,64,Female,0,613,Education,"₹43,033","₹21,466",Partner Website,30,Credit Card,Yes,0,Delhi
fd106e7e-f5ab-406f-97c0-9a879c2f53ee,2022-12-15,21,Female,0,689,Healthcare,"₹30,983","₹96,742",Instagram Ads,20,Credit Card,Yes,9,Delhi
60a6ff40-82ff-461e-84da-cbf804623b2e,2023-02-06,52,Male,1,604,Consulting,"₹12,966","₹46,475",Direct Traffic,38,UPI,Yes,9,Delhi
1de3defe-f981-4693-a671-c679100d49b4,2022-12-17,54,Male,1,339,Consulting,"₹29,303","₹61,142",Instagram Ads,28,Credit Card,No,1,Delhi
9fe8b084-fa7d-4d5e-878f-edb21896d212,2024-01-13,36,Male,1,272,Healthcare,"₹18,730","₹86,160",Referral Program,25,Credit Card,No,0,Delhi
8e2d739c-32ed-4e96-b2a1-22239e55206d,2023-12-09,61,Female,0,522,Tech,"₹18,362","₹27,564",Google Ads,32,Credit Card,No,3,Delhi
ebab1625-2986-4eb0-ba12-44085507e36d,2022-11-17,65,Male,0,395,Tech,"₹43,855","₹23,412",Instagram Ads,10,Credit Card,No,0,Delhi
8479dcde-8be5-41e4-b273-4b5613080f92,2022-12-15,35,Male,1,359,Manufacturing,"₹31,759","₹94,526",Word of Mouth,42,Bank Transfer,No,2,Delhi
d9eccc5a-5380-4d4d-862e-87bf49782a9e,2023-05-04,62,Female,1,136,Education,"₹34,039","₹52,001",Partner Website,40,Credit Card,No,1,Delhi
7fd80aa3-7467-42fc-8cd0-a03aff0ff8ef,2023-07-30,62,Male,0,255,Healthcare,"₹22,409","₹58,649",Google Ads,33,Bank Transfer,No,0,Delhi
016fab89-cdc4-446c-a25c-870c947b2930,2023-05-15,51,Male,1,247,Manufacturing,"₹31,295","₹61,957",Direct Traffic,13,Credit Card,Yes,0,Delhi
ef1c40ff-8787-472e-b39c-3d997a8402b9,2024-03-05,56,Female,1,535,Manufacturing,"₹49,568","₹36,517",Word of Mouth,41,UPI,No,4,Delhi
e386333c-e0e0-4d91-840e-896a2ac4f1ab,2024-09-23,26,Male,0,288,Retail,"₹9,270","₹14,156",Instagram Ads,42,Bank Transfer,Yes,1,Delhi
69988053-eea1-42d5-abe9-257f40fa8657,2024-07-28,23,Female,1,546,Consulting,"₹11,593","₹24,064",Referral Program,47,Bank Transfer,No,4,Delhi
bb400dc9-c4ba-4396-9fe4-e678d4d8ce71,2024-01-04,42,Female,0,83,E-Commerce,"₹47,071","₹26,711",Email Campaign,37,Bank Transfer,No,3,Delhi
940b7dfa-811e-4506-9933-a7401d1307b9,2023-10-26,49,Male,0,76,Consulting,₹693,"₹31,106",Referral Program,16,Bank Transfer,Yes,2,Delhi
224a9488-ed48-4868-99bb-57db8b0e6956,2024-02-23,49,Male,0,718,Tech,"₹35,275","₹66,458",Word of Mouth,45,UPI,No,0,Delhi
3ea5d286-4a8d-4bb0-8a51-084b98c98cac,2024-02-13,63,Female,0,550,Education,"₹18,069","₹17,589",Facebook Ads,22,Credit Card,Yes,0,Delhi
c5dd4a2b-b5d2-47a5-9fc2-5db82349522c,2022-10-30,45,Male,0,128,Consulting,"₹11,690","₹90,272",Instagram Ads,20,Bank Transfer,No,0,Delhi
54b31527-af01-4678-80c2-65c317039a37,2022-10-30,50,Male,0,49,Healthcare,"₹43,252","₹87,511",Word of Mouth,43,UPI,Yes,0,Delhi
400b8cfa-618d-47b0-b0ba-cec579e94483,2024-08-10,29,Male,0,602,Manufacturing,"₹32,827","₹8,214",Facebook Ads,27,Bank Transfer,No,5,Delhi
e26e1d26-5895-48e2-835a-47e538610899,2024-05-13,41,Female,1,519,Healthcare,"₹42,570","₹97,117",Facebook Ads,41,Credit Card,Yes,5,Delhi
bd01b115-209a-4a32-8386-d478fae94c69,2023-03-30,47,Male,0,448,Retail,"₹20,889","₹86,731",Partner Website,16,Bank Transfer,Yes,0,Delhi
6daf80d2-e594-41a4-9c52-0ec8f9a5a73e,2024-07-29,41,Female,0,719,Education,"₹40,697","₹28,127",Google Ads,34,UPI,No,6,Delhi
535f9a05-65dc-455c-98a3-fa83fb680052,2024-01-20,47,Male,1,91,Manufacturing,"₹2,761","₹6,141",Partner Website,32,Credit Card,No,0,Delhi
