customerid,acquisitiondate,age,gender,churn,retentionperiod,companytype,acquisitioncost,totalspend,marketingchannel,customerinteractions,paymentmethod,billingissues,frequencyofbillingissues,city
5a6cefa0-00d1-4760-a1e9-922f0d2c030b,2024-08-02,51,Male,0,619,Education,"₹9,298","₹38,177",Google Ads,19,UPI,Yes,7,Mumbai
24e4f9af-fb32-4575-84a5-89c8915e4424,2023-01-01,46,Female,0,632,Healthcare,"₹25,643","₹67,126",Facebook Ads,39,Bank Transfer,No,3,Mumbai
b3c68898-1d1b-4191-9fc1-79da5aa78cb3,2023-03-25,62,Male,0,628,E-Commerce,"₹33,247","₹57,531",Partner Website,46,Bank Transfer,Yes,1,Mumbai
977a87d1-edcc-48d5-b47b-f43bb030ea59,2024-04-24,55,Male,1,133,Education,"₹47,834","₹27,119",Facebook Ads,34,UPI,Yes,5,Mumbai
1597e203-7839-4421-b131-a8f32a231b96,2023-03-15,23,Male,0,481,Retail,"₹34,151","₹28,915",Referral Program,35,UPI,Yes,2,Mumbai
82285d33-4edc-40ef-9095-86757d28286c,2023-01-26,64,Female,0,516,Healthcare,"₹21,682","₹3,708",Instagram Ads,49,Bank Transfer,No,0,Mumbai
6570e6ef-0de1-439d-a2c0-32909a43866a,2023-12-19,42,Male,0,368,Retail,"₹9,915","₹39,749",Partner Website,16,UPI,No,7,Mumbai
fa3a3d29-177a-474a-971e-38b6c91b0192,2023-01-21,50,Female,0,716,Healthcare,"₹11,585","₹45,989",Word of Mouth,40,UPI,No,0,Mumbai
0dcd9d30-a224-4c66-b610-c80e9a67ced9,2022-11-27,27,Male,0,595,Healthcare,"₹15,508","₹23,106",Word of Mouth,47,UPI,No,8,Mumbai
9f353dac-a1c9-45bf-9f57-4fa73771eaec,2023-01-02,47,Male,0,507,Consulting,"₹22,602","₹18,131",Instagram Ads,39,UPI,Yes,0,Mumbai
35f053a8-6b55-4180-a5b2-10d8cc9a52f9,2023-03-05,25,Female,0,636,Education,"₹18,952","₹47,553",Facebook Ads,27,Bank Transfer,No,8,Mumbai
f0237386-9b8f-4a59-972b-79506d867c24,2024-04-03,19,Female,1,252,Education,"₹8,620","₹59,144",Partner Website,41,Credit Card,Yes,0,Mumbai
60ec0227-f67f-4678-9bb1-67925a01a6b6,2023-02-01,45,Female,1,38,Education,"₹8,320","₹7,553",Google Ads,38,Bank Transfer,Yes,5,Mumbai
0b90afd3-d90d-415f-8915-97e75e92e38a,2024-05-21,49,Male,1,82,Healthcare,"₹45,169","₹18,881",Word of Mouth,25,Credit Card,No,0,Mumbai
eeb66151-cae2-492a-9401-0e393aa2cdd9,2024-01-15,55,Female,1,106,Healthcare,"₹18,670","₹2,379",Facebook Ads,26,Credit Card,No,3,Mumbai
d4c2f868-fc79-4d3c-823c-6159b5332e1e,2024-09-01,26,Female,0,532,Retail,"₹16,759","₹91,791",Google Ads,14,Credit Card,Yes,7,Mumbai
b4576d99-e190-4169-b217-dd08a7feda96,2024-07-26,24,Female,1,345,Finance,"₹22,599","₹70,306",Direct Traffic,14,Bank Transfer,No,0,Mumbai
2fb59e6b-e1dd-4438-ad53-71b33d7ff151,2024-03-29,64,Male,1,653,Education,"₹10,149","₹20,726",Partner Website,14,Bank Transfer,Yes,0,Mumbai
119486e9-569b-42da-8692-a1274d2537fc,2023-11-02,59,Male,1,194,Consulting,"₹30,755","₹10,088",Instagram Ads,25,Bank Transfer,No,6,Mumbai
7c5a2f14-8fde-428a-a6fd-f9b7d5c5802c,2022-11-27,31,Female,0,308,Manufacturing,"₹41,537","₹35,314",Direct Traffic,36,Bank Transfer,No,0,Mumbai
2915956f-7040-47dc-af16-a52054dd6090,2023-03-08,49,Female,1,56,Retail,"₹12,305","₹56,041",Referral Program,4,Bank Transfer,Yes,0,Mumbai
8a7f19a2-8cc4-4a01-b41a-9124cab80b23,2023-06-08,23,Male,1,99,Retail,"₹43,647","₹17,350",Direct Traffic,47,Credit Card,Yes,8,Mumbai
70eaf512-b6ff-410c-92b6-10a8ebfb4579,2023-03-14,33,Female,0,247,Tech,"₹9,244","₹82,397",Email Campaign,15,Bank Transfer,Yes,0,Mumbai
a32db048-4de4-4213-bdb5-f11735ffa5bd,2024-01-28,29,Male,1,394,Education,"₹46,553","₹80,509",Instagram Ads,32,Credit Card,No,6,Mumbai
75d4aaed-f9d6-4c85-b6eb-e560a26d5532,2023-05-07,56,Male,0,335,E-Commerce,"₹41,741","₹18,769",Google Ads,18,Bank Transfer,No,0,Mumbai
939775a1-9468-446c-b77e-5e40d9a8985e,2024-06-15,18,Female,1,153,Retail,"₹32,805","₹48,249",Facebook Ads,14,Bank Transfer,No,1,Mumbai
fec8d39c-24f7-4772-8078-c902d9ed919b,2023-08-01,31,Male,0,48,Tech,"₹26,357","₹83,862",Direct Traffic,1,UPI,Yes,0,Mumbai
df1cf9f7-8d34-4f7d-a4cc-61e32b4177cc,2022-10-12,38,Female,1,286,Manufacturing,"₹11,179","₹47,365",Word of Mouth,42,Credit Card,Yes,6,Mumbai
516858d7-7922-4e3b-9eb3-f23dc74a6b1d,2024-01-30,25,Male,1,325,Consulting,"₹47,873","₹51,185",Partner Website,20,Bank Transfer,No,9,Mumbai
b7ddc5c0-5714-4c53-b755-e2fd33f99916,2024-09-19,65,Male,1,51,Manufacturing,"₹30,329","₹3,786",Direct Traffic,10,Bank Transfer,Yes,0,Mumbai
03a0c6dd-4875-42da-9f2c-7bc55e378415,2023-09-09,65,Female,0,479,E-Commerce,"₹11,485","₹2,620",Instagram Ads,10,Bank Transfer,No,0,Mumbai
50d96cd8-cc70-4edf-a172-d48fe8cb73d2,2024-05-27,26,Male,1,581,Education,"₹28,787","₹37,303",Word of Mouth,24,UPI,Yes,1,Mumbai
9290ab88-0ddd-4438-9a7d-6b589221eb78,2023-02-05,60,Male,0,579,Healthcare,"₹12,891","₹20,589",Word of Mouth,34,Credit Card,No,9,Mumbai
7605825b-5441-4563-8c24-fd29cab45762,2023-01-14,49,Male,0,77,Tech,"₹5,361","₹3,882",Referral Program,28,Bank Transfer,No,0,Mumbai
dbd06032-12a6-4408-98ac-eac28596c58f,2023-12-25,19,Male,0,724,Healthcare,"₹34,864","₹63,248",Partner Website,27,Bank Transfer,No,0,Mumbai
c3c578a6-c013-4245-8961-c5ddca909880,2023-02-27,48,Male,0,616,Manufacturing,"₹17,363","₹50,322",Direct Traffic,40,Bank Transfer,Yes,0,Mumbai
ffadc23f-822f-4011-a1d9-7415c18d3110,2023-06-07,63,Male,1,212,Manufacturing,"₹31,999","₹25,524",Google Ads,1,UPI,Yes,0,Mumbai
4d7604db-281d-4aa7-8a0f-db12b0a9ae51,2023-05-17,34,Female,1,464,Finance,"₹28,294","₹10,745",Partner Website,33,Bank Transfer,No,0,Mumbai
8be4ad33-599d-45e3-aab8-b2c2b32d700d,2024-10-03,37,Female,1,136,Finance,"₹43,423","₹16,861",Direct Traffic,4,Credit Card,No,0,Mumbai
806779a2-411f-4523-a857-81ea38f0ff87,2023-05-20,28,Male,0,217,Consulting,"₹8,419","₹92,707",Partner Website,7,Credit Card,No,1,Mumbai
5955e5a2-dc32-4fd5-86d2-8cc068ad838b,2024-03-27,49,Female,1,115,E-Commerce,"₹43,602","₹92,735",Facebook Ads,9,Credit Card,No,0,Mumbai
15ddda68-4f11-4710-830c-0b18127663e7,2023-10-19,22,Male,0,485,Finance,"₹20,782","₹55,261",Email Campaign,16,Credit Card,No,0,Mumbai
e448057d-111d-412b-8b67-7e7957300095,2023-07-13,56,Female,0,166,Finance,"₹47,896","₹3,837",Direct Traffic,5,Bank Transfer,No,0,Mumbai
0c77a16a-6534-41d1-856a-9c5b428aba2a,2023-08-31,43,Male,0,365,E-Commerce,"₹35,340","₹75,135",Word of Mouth,34,UPI,Yes,0,Mumbai
61adcfb9-b160-4f2b-bf2f-c3546d804278,2023-04-02,32,Male,1,636,Retail,"₹42,755","₹82,447",Google Ads,23,UPI,Yes,1,Mumbai
11792071-8861-4be7-a879-6eaa0a309aa1,2024-09-15,26,Female,1,498,Finance,"₹6,124","₹55,380",Direct Traffic,43,UPI,Yes,7,Mumbai
1983cf33-3b44-4cc2-90ec-1d0074a6043a,2023-06-07,35,Male,0,631,Retail,"₹34,206","₹87,089",Direct Traffic,25,Bank Transfer,Yes,7,Mumbai
600da020-e607-45e8-9e9d-ec4181e3c007,2023-07-15,19,Male,1,600,Retail,"₹8,676","₹50,831",Facebook Ads,13,UPI,No,3,Mumbai
08fa2de8-8365-48f3-ba8a-79686e693deb,2024-04-19,53,Female,1,432,Education,"₹34,029","₹90,349",Word of Mouth,24,Credit Card,No,0,Mumbai
87988cb4-f32e-461e-8eae-c7d940dfd8f5,2023-07-22,26,Female,0,569,Retail,"₹13,441","₹39,255",Email Campaign,11,Bank Transfer,No,6,Mumbai
0b774cd1-f271-4a69-b957-06e1111582dc,2024-01-06,33,Female,0,101,Retail,"₹2,169","₹30,520",Facebook Ads,17,UPI,Yes,0,Mumbai
81a91c9e-843e-4ea7-84ec-60712d7de03c,2023-03-09,62,Female,1,53,Finance,"₹40,396","₹30,541",Email Campaign,37,Credit Card,Yes,0,Mumbai
d198731a-9911-40d4-81d3-cfc49d0a3687,2023-06-26,64,Male,0,653,Retail,"₹20,746","₹66,772",Email Campaign,13,Credit Card,No,9,Mumbai
a0faa7e7-7ed9-4e9a-822d-c03987ff7f01,2024-09-06,42,Female,0,514,Healthcare,"₹45,359","₹28,350",Email Campaign,27,Bank Transfer,Yes,9,Mumbai
bdef5e6a-224e-4b07-9ef3-31ff154898b1,2024-09-02,38,Female,1,85,E-Commerce,"₹40,576","₹45,397",Facebook Ads,20,Bank Transfer,Yes,0,Mumbai
06bf942d-043c-4390-a720-f1aad394b757,2023-11-08,52,Male,1,252,Finance,"₹20,823","₹78,085",Partner Website,33,UPI,No,6,Mumbai
66fcd2af-6999-44c4-bfd2-5258dcd39776,2024-09-05,54,Female,0,661,E-Commerce,"₹34,394","₹64,865",Direct Traffic,42,UPI,No,2,Mumbai
7cdf3bb3-3740-47a6-b521-9e1aad882242,2023-09-26,56,Female,1,208,Tech,"₹6,521","₹56,956",Email Campaign,32,UPI,No,0,Mumbai
6a515540-ed68-479b-8969-b1b7ef0bafcf,2024-02-23,27,Female,0,463,Finance,"₹39,705","₹28,453",Partner Website,8,Bank Transfer,Yes,0,Mumbai
970bc5c3-22d3-47e9-b528-165a0b0e2530,2023-09-06,42,Female,0,479,Retail,"₹40,307","₹63,345",Direct Traffic,29,UPI,No,0,Mumbai
e7af0e88-afd4-41c9-b065-73fedbbea52a,2024-03-28,39,Male,1,521,Healthcare,"₹37,403","₹13,906",Word of Mouth,40,UPI,No,0,Mumbai
368d87c0-2a05-4b2c-a70e-71754469eeed,2022-11-05,21,Male,0,218,E-Commerce,"₹48,379","₹15,988",Direct Traffic,19,Credit Card,No,0,Mumbai
931c6384-4924-4627-9b43-17c8df96061c,2022-10-15,50,Female,0,607,Finance,"₹45,232","₹28,723",Word of Mouth,6,Credit Card,Yes,2,Mumbai
37a4e652-8fd6-4904-b2ed-4ec6fafa9801,2024-10-04,40,Male,0,449,Healthcare,"₹9,211","₹34,800",Google Ads,44,Credit Card,Yes,0,Mumbai
f38ff671-dad8-4bc3-ac36-170e29dc8544,2023-03-08,35,Female,1,278,E-Commerce,"₹8,404","₹40,107",Referral Program,39,UPI,No,0,Mumbai
f805201f-94cf-4384-afc0-894bae4bbc4b,2023-07-22,63,Female,1,617,Tech,"₹35,551","₹28,430",Partner Website,48,Bank Transfer,No,0,Mumbai
e046335d-196e-4ffd-9741-bb68a2b9bba2,2024-03-05,38,Male,1,678,Manufacturing,"₹21,442","₹33,535",Direct Traffic,41,Credit Card,Yes,2,Mumbai
5dae79bf-1785-4fa1-85e1-5c3f9357e503,2024-01-09,48,Male,0,193,Consulting,"₹24,751","₹69,476",Word of Mouth,21,Bank Transfer,Yes,0,Mumbai
68b7f3be-dfc2-442d-bb29-02188aa6548b,2024-01-15,46,Female,0,284,Consulting,"₹25,558","₹88,329",Referral Program,22,UPI,No,0,Mumbai
90c1dc98-5c55-42ff-a538-b14f4b0a041f,2023-06-01,38,Male,1,505,Tech,"₹35,745","₹78,798",Email Campaign,42,UPI,Yes,3,Mumbai
6d249913-bddb-43ac-ae35-967d02e1d88f,2023-04-25,29,Female,1,446,Manufacturing,"₹3,593","₹53,284",Referral Program,10,Credit Card,No,0,Mumbai
87dfdd7b-38cc-4c3a-bc3f-4ee8ab30a0f8,2024-08-12,23,Female,1,199,Education,"₹25,418","₹57,232",Referral Program,10,Bank Transfer,No,0,Mumbai
3fc97e93-0ebd-4962-8bcf-699980cc0d69,2023-04-26,37,Female,0,346,Manufacturing,"₹7,707","₹45,420",Email Campaign,29,Credit Card,Yes,0,Mumbai
948b410d-79d8-4d56-b388-e820fbe3733e,2024-07-20,42,Male,1,203,Education,"₹9,894","₹38,710",Partner Website,16,UPI,No,3,Mumbai
fe6a1d1e-1254-4c83-a033-fb426176933a,2023-06-09,53,Female,0,499,Finance,"₹27,474","₹73,497",Direct Traffic,1,Bank Transfer,No,2,Mumbai
4471d276-4d2f-40a5-aede-74c0d234f886,2024-01-25,29,Male,1,374,Education,"₹28,672","₹93,035",Email Campaign,17,Credit Card,Yes,0,Mumbai
e5fe13c7-b71a-447f-b02b-c6ffdea3b330,2024-07-29,55,Female,0,474,Consulting,"₹32,783","₹41,498",Google Ads,30,UPI,No,0,Mumbai
19c3aa77-58e4-4f2e-bebe-f108fe2fd89c,2024-06-07,45,Male,0,47,Consulting,"₹48,109","₹32,283",Instagram Ads,26,Credit Card,Yes,0,Mumbai
02b4ab34-46f3-4baa-9996-fc1c62eb77be,2023-02-27,29,Female,1,99,Healthcare,"₹39,495","₹67,169",Direct Traffic,46,Bank Transfer,No,5,Mumbai
b478e4cd-1551-48c3-95f6-a3e52fa3d4d5,2024-03-01,62,Male,0,367,Education,"₹13,780","₹73,358",Facebook Ads,19,Bank Transfer,No,2,Mumbai
ae10ddb2-bde3-494f-af51-b098782ddff7,2024-07-03,18,Female,1,657,Healthcare,"₹36,803","₹63,457",Email Campaign,21,Bank Transfer,Yes,2,Mumbai
ca4eddb3-bc25-427a-8520-97a5c0cc3e70,2024-03-28,60,Male,0,621,Consulting,"₹27,953","₹26,968",Email Campaign,17,Bank Transfer,Yes,9,Mumbai
4adb773e-cd24-422c-a605-2bdc6e1b90de,2023-05-14,41,Male,0,556,E-Commerce,"₹43,850","₹63,508",Referral Program,46,Bank Transfer,Yes,2,Mumbai
a9954a9a-070c-406e-9993-75421dfd8a14,2024-07-13,22,Male,1,717,E-Commerce,"₹3,413","₹64,220",Google Ads,40,Credit Card,Yes,8,Mumbai
e3031e4b-a622-4e33-9e8a-3f7c20a07991,2023-11-16,24,Male,0,485,Manufacturing,"₹26,265","₹86,366",Word of Mouth,21,Credit Card,Yes,0,Mumbai
5c44050f-0625-4310-af32-0cc5de2f9c1a,2023-06-22,41,Male,1,298,Manufacturing,"₹2,840","₹6,738",Word of Mouth,41,Credit Card,Yes,1,Mumbai
2fe1e695-d77c-4368-a3ec-996e9eda39a7,2023-02-26,58,Female,1,660,Manufacturing,"₹26,679","₹4,098",Referral Program,40,Credit Card,No,0,Mumbai
d02c76b5-4e5b-4c7d-a387-7a9844f56181,2022-11-04,55,Male,1,217,Education,"₹28,373","₹96,424",Partner Website,45,UPI,Yes,4,Mumbai
298d48db-de10-43de-b056-fb1f682667b4,2023-10-10,49,Male,0,598,Manufacturing,"₹38,557","₹74,633",Direct Traffic,49,UPI,No,0,Mumbai
ae5eaad9-8ec2-4879-a6dc-25d3ed24e67a,2022-12-27,36,Female,0,558,Education,"₹1,097","₹79,672",Email Campaign,19,Credit Card,Yes,1,Mumbai
bd2b8343-30a9-41ab-a6ee-2fa84781fa18,2024-09-16,62,Male,0,463,Education,"₹29,619","₹39,244",Direct Traffic,7,UPI,No,0,Mumbai
a8c2cd25-02af-4058-a14d-e5824b23a11b,2023-07-15,45,Male,1,317,Retail,"₹15,525","₹9,253",Direct Traffic,17,UPI,No,0,Mumbai
3490fac8-c2f5-4900-83f2-7a1903dbcb01,2023-09-28,54,Female,1,596,Retail,"₹7,645","₹55,333",Email Campaign,1,Bank Transfer,Yes,0,Mumbai
ef1f3506-c3df-420b-ba97-fb2ca054c501,2024-05-11,58,Female,0,528,Education,"₹36,170","₹51,969",Referral Program,37,Credit Card,No,2,Mumbai
e3b91356-7e53-4ac8-9062-b066a40b3373,2024-03-02,43,Male,0,470,E-Commerce,"₹42,223","₹91,744",Direct Traffic,6,UPI,No,8,Mumbai
057e1e41-69d3-4487-8d27-d50c946b1611,2023-01-24,28,Female,1,332,Healthcare,"₹8,194","₹71,423",Email Campaign,26,UPI,No,5,Mumbai
b1c4e744-599f-44ba-9b73-4c3c729419a3,2023-08-11,35,Male,0,116,Consulting,"₹5,330","₹45,411",Partner Website,2,Credit Card,Yes,0,Mumbai
5e90d4ae-d00a-46e7-8a91-0e61176596af,2023-08-27,20,Male,1,467,Consulting,"₹24,430","₹76,028",Direct Traffic,32,Bank Transfer,Yes,0,Mumbai
674c2095-ec21-4440-924d-b89ffe4fee63,2023-10-29,55,Male,0,570,Finance,"₹24,252","₹36,421",Instagram Ads,48,Credit Card,No,0,Mumbai
8d4b1a06-faa9-4efb-a8bd-6c42de513f55,2024-06-16,44,Female,1,51,Tech,"₹43,102","₹2,454",Facebook Ads,5,Bank Transfer,Yes,6,Mumbai
83ab77e3-0f8e-4ce3-ad39-6203d671306d,2024-07-14,47,Male,0,589,Retail,"₹10,989","₹18,522",Facebook Ads,37,UPI,Yes,7,Mumbai
37a9a1b1-9d28-4e88-a426-d6955be751cf,2024-01-14,58,Male,0,546,Education,"₹33,192","₹39,575",Facebook Ads,31,Bank Transfer,No,0,Mumbai
3c3cffbd-caad-482a-ba8a-30d23f729479,2022-10-12,56,Female,1,704,Tech,"₹16,268","₹4,192",Instagram Ads,12,Bank Transfer,No,8,Mumbai
8a8aa897-f134-4008-a32f-f08a78a4e319,2024-06-12,43,Female,1,532,Retail,"₹43,632","₹56,268",Email Campaign,35,Credit Card,Yes,8,Mumbai
be81399c-8dcd-4c39-8399-00295f7e66cb,2024-07-17,60,Male,1,496,Finance,"₹2,660","₹82,311",Referral Program,30,UPI,Yes,7,Mumbai
c404cca4-e1b9-41c0-b7d7-aa476723272f,2024-01-25,49,Male,0,130,Consulting,"₹46,536","₹11,402",Word of Mouth,48,Credit Card,Yes,2,Mumbai
b10e6f55-c074-4f21-ab60-0232339b9a27,2024-09-02,26,Female,1,612,Healthcare,"₹20,633","₹79,610",Google Ads,6,Credit Card,No,0,Mumbai
709ba7fc-b021-4483-a922-21153845429a,2023-01-29,49,Female,1,704,Education,"₹47,753","₹81,781",Email Campaign,15,UPI,Yes,6,Mumbai
f3d8ab89-680f-4c99-8382-756daca5a0c6,2023-06-07,46,Male,0,714,Finance,"₹36,190","₹37,527",Instagram Ads,15,Credit Card,Yes,7,Mumbai
7695417b-2819-44da-8c05-93cbca53ce2f,2022-12-20,58,Male,1,170,Consulting,"₹23,370","₹53,181",Direct Traffic,16,Credit Card,Yes,0,Mumbai
43a976f6-3853-4099-971f-b2a7da489208,2023-06-22,18,Female,1,167,E-Commerce,"₹24,996","₹92,472",Partner Website,20,Bank Transfer,No,0,Mumbai
1df34ea0-f2bb-4f32-bcc0-a885a16ec82f,2024-09-13,38,Female,1,607,Retail,"₹37,072","₹28,002",Instagram Ads,13,Credit Card,No,8,Mumbai
4c3eff5b-b87a-43ce-afe7-3f455a9fe0b2,2024-07-16,57,Male,0,257,Education,"₹2,868","₹82,219",Direct Traffic,44,UPI,No,4,Mumbai
3e7ba2a4-1b93-486b-b403-5e2b4b92e24d,2023-10-15,65,Female,0,310,Tech,"₹48,425","₹13,460",Word of Mouth,42,Credit Card,Yes,9,Mumbai
9ce0168a-9daf-44aa-8f1b-2ebd8ace988a,2023-12-13,47,Male,0,713,E-Commerce,"₹41,361","₹31,482",Facebook Ads,46,Bank Transfer,Yes,8,Mumbai
697a678f-258d-4fb2-9223-5c8ff1c73a0b,2023-11-16,60,Female,1,460,Consulting,"₹37,200","₹17,447",Email Campaign,31,Credit Card,No,0,Mumbai
e53a9c89-a691-4294-bf09-31ddfd0d01cb,2024-02-25,25,Female,0,69,E-Commerce,"₹29,703","₹49,228",Word of Mouth,34,Credit Card,Yes,0,Mumbai
7247b0a0-e2d8-4c74-a423-f66d6ff16482,2023-11-14,47,Female,1,548,Manufacturing,"₹12,052","₹84,265",Facebook Ads,29,Credit Card,Yes,0,Mumbai
5ccb6fe1-43fb-4ddc-bc74-afb0f337b981,2023-04-03,34,Female,1,715,Healthcare,"₹6,108","₹51,126",Google Ads,3,Bank Transfer,Yes,2,Mumbai
227e7bbb-c2ad-4c51-be7b-48aeeb59595b,2024-01-31,27,Female,1,692,Consulting,"₹46,167","₹21,545",Direct Traffic,9,UPI,No,9,Mumbai
8f547732-221f-4c3c-ab53-a93fd2929b9f,2024-10-05,48,Female,0,240,E-Commerce,"₹22,985","₹56,114",Direct Traffic,11,UPI,Yes,0,Mumbai
9d649fe4-df8b-46cd-9b79-b51716429c55,2023-06-29,42,Male,0,331,Retail,"₹42,560","₹94,740",Partner Website,11,Bank Transfer,Yes,6,Mumbai
1d5ed1fe-c0b6-4e30-8867-21e90af525b1,2023-01-17,54,Male,1,115,Healthcare,"₹10,362","₹76,350",Facebook Ads,25,Bank Transfer,No,0,Mumbai
adcc6a6e-1e70-4d60-9412-032e43fd4870,2022-11-02,34,Male,1,426,Education,"₹38,799","₹58,801",Google Ads,22,Credit Card,Yes,0,Mumbai
61194f69-8163-4235-90e2-e4b8bb0a1134,2024-07-31,65,Male,0,282,Manufacturing,"₹10,912","₹14,890",Direct Traffic,42,UPI,No,0,Mumbai
9152e4af-a86d-4d5e-a00a-a058486b3aed,2023-06-02,23,Male,0,562,Consulting,"₹21,854","₹53,482",Instagram Ads,46,Bank Transfer,Yes,0,Mumbai
c7b4092b-5317-42d8-a316-37c184eab0f7,2023-12-21,20,Female,0,410,Finance,"₹6,844","₹64,397",Facebook Ads,9,UPI,No,0,Mumbai
561fe1ad-c052-482f-a1db-7d55dc852348,2023-02-07,19,Male,1,473,Healthcare,"₹41,155","₹2,740",Facebook Ads,20,Credit Card,No,0,Mumbai
df2e0b48-77a5-4815-a74e-8cfb5627afd5,2024-05-11,33,Female,0,62,Tech,"₹18,493","₹31,121",Referral Program,21,Bank Transfer,Yes,0,Mumbai
873d66ac-db85-45ac-9188-f83f26f75c1d,2023-04-07,35,Female,0,289,Retail,"₹29,182","₹12,218",Partner Website,10,UPI,Yes,3,Mumbai
f9235bf0-2ac7-46ba-8c94-7949ada98e86,2024-10-09,25,Female,0,263,Consulting,"₹49,426","₹72,591",Partner Website,22,UPI,No,0,Mumbai
fe6a7211-d94e-43c4-b047-c41860d695ed,2024-02-29,24,Male,1,544,Tech,"₹28,915","₹89,241",Word of Mouth,29,Credit Card,Yes,0,Mumbai
2613c056-269f-42e8-9c2e-aa3a18e22ee4,2023-01-02,57,Female,0,337,Healthcare,"₹19,823","₹35,722",Instagram Ads,9,Bank Transfer,No,4,Mumbai
041f06cc-ea7f-4af6-bf62-271d4a74126d,2024-09-07,57,Male,1,99,Consulting,"₹18,497","₹50,431",Referral Program,5,UPI,Yes,0,Mumbai
87580e20-f715-458e-8ee6-22703e4c30a3,2024-05-13,49,Male,1,483,Manufacturing,"₹4,179","₹52,543",Word of Mouth,40,Credit Card,Yes,5,Mumbai
e10bd7c8-03cd-4c07-ae4d-099c052df349,2023-11-12,62,Female,1,468,Finance,"₹29,989","₹43,000",Google Ads,11,UPI,Yes,0,Mumbai
daf06bbe-aa32-4929-893d-8b4a5d9ab1af,2023-02-10,44,Female,0,393,Finance,"₹40,808","₹72,975",Word of Mouth,1,Credit Card,Yes,4,Mumbai
59faea4c-7871-4578-b399-b568bfc83bdf,2023-12-29,59,Female,0,510,Tech,"₹9,988","₹31,921",Google Ads,42,UPI,No,5,Mumbai
30124efd-b24f-48c8-9738-f08f79833625,2024-09-19,18,Female,0,173,Education,"₹40,342","₹89,747",Instagram Ads,1,UPI,No,4,Mumbai
93324168-603d-4cbf-b53f-ce6e02e84abc,2023-12-11,38,Female,1,53,Education,"₹4,496","₹31,614",Direct Traffic,39,Credit Card,Yes,0,Mumbai
eb3900fb-9a13-4089-98fe-a66c1d4c852b,2023-11-08,63,Female,0,454,Manufacturing,"₹6,195","₹62,189",Partner Website,46,Bank Transfer,Yes,8,Mumbai
f6b73cf7-c658-498c-a410-3fcb85643d73,2023-07-21,27,Male,1,204,Finance,"₹30,704","₹18,601",Direct Traffic,5,Credit Card,Yes,0,Mumbai
66f08803-1648-42a4-9913-c54c9a31c407,2024-02-05,40,Male,0,354,Tech,"₹23,882","₹94,332",Google Ads,49,Bank Transfer,Yes,0,Mumbai
384e6baf-4db6-45d6-9925-14addc111fca,2022-12-08,61,Male,0,700,Tech,"₹14,735","₹72,543",Instagram Ads,22,UPI,Yes,0,Mumbai
c168623a-8777-4b91-b30a-b6c0469d5cf9,2023-07-15,30,Female,0,377,Consulting,"₹2,866","₹21,514",Direct Traffic,26,UPI,No,0,Mumbai
c72ba534-6f9d-4790-86ed-33daa93c1dc8,2023-06-29,41,Male,0,47,Consulting,"₹27,967","₹84,312",Word of Mouth,6,Credit Card,No,0,Mumbai
4fcadebe-9c6a-42a5-8c47-e9f7e6047fd4,2024-08-17,37,Male,1,73,Tech,"₹47,432","₹68,612",Google Ads,32,Credit Card,Yes,0,Mumbai
77f8a183-affa-4b57-a809-d2639d11c604,2023-09-12,34,Male,1,184,Consulting,"₹7,264","₹91,886",Email Campaign,48,Bank Transfer,No,0,Mumbai
86ad1287-8ebd-4179-8b8c-326c701a4e22,2023-11-21,44,Female,1,406,Healthcare,"₹25,860","₹17,292",Facebook Ads,11,Bank Transfer,No,3,Mumbai
0ad4de73-ce45-4c72-8d01-d7026ad73660,2023-09-12,65,Male,1,431,Consulting,"₹48,795","₹32,510",Word of Mouth,10,Bank Transfer,Yes,0,Mumbai
bbf0ee05-3b58-4a13-9647-a8ed7d7fd4e9,2023-12-31,31,Female,0,254,Manufacturing,"₹32,423","₹29,000",Partner Website,47,Credit Card,No,0,Mumbai
02c89d28-ffc1-482f-bd8e-0567386d019c,2024-08-31,65,Male,1,246,Education,"₹30,675","₹31,383",Direct Traffic,39,UPI,No,8,Mumbai
91e8a307-1f64-455d-afa4-80683e7a0ae1,2023-03-06,41,Female,1,597,Education,"₹16,792","₹12,785",Word of Mouth,34,Credit Card,No,0,Mumbai
6addaad0-529e-478d-b77c-a571da863045,2023-02-14,40,Male,1,60,Healthcare,"₹2,114","₹41,910",Email Campaign,31,UPI,No,7,Mumbai
283c0482-dc89-462c-a6de-a3b70f74855a,2023-05-03,64,Male,0,88,Retail,"₹21,439","₹40,028",Instagram Ads,12,Credit Card,Yes,7,Mumbai
d7cf2d12-aad9-46d2-ab63-241bafb085f4,2023-05-07,47,Male,1,382,Healthcare,"₹47,664","₹25,855",Instagram Ads,44,Credit Card,No,0,Mumbai
5d1a1e4e-b78c-41a3-ac63-80aa37e14eb6,2023-02-13,37,Male,1,474,Manufacturing,"₹19,300","₹25,281",Word of Mouth,16,Bank Transfer,No,0,Mumbai
89c57983-0c9c-49e5-a816-99d083fe40cb,2024-08-14,23,Female,0,264,Tech,"₹23,746","₹5,841",Email Campaign,38,UPI,No,9,Mumbai
83d83870-f8f2-4813-9f58-18bf6b9c72ee,2024-04-30,24,Female,0,136,Healthcare,"₹32,188","₹98,204",Direct Traffic,3,Credit Card,Yes,0,Mumbai
